"73";"/wiki/William_Buckingham";"William Buckingham";"/wiki/Royal_Leicestershire_Regiment";"Royal Leicestershire Regiment";"1915-03-10";"false";"Neuve Chapelle, France";"50.5844";"2.7811"
"74";"/wiki/Alexander_Henry_Buckley";"Alexander Buckley";"/wiki/54th_Battalion_(Australia)";"54th Battalion (Australia)";"1918-09-01";"true";"Péronne, France";"49.9293";"2.935"
"75";"/wiki/Maurice_Vincent_Buckley";"Maurice Buckley";"/wiki/13th_Battalion_(Australia)";"13th Battalion (Australia)";"1918-09-18";"false";"Le Verguier, France";"49.925";"3.1708"
"76";"/wiki/Patrick_Joseph_Bugden";"Patrick Bugden";"/wiki/31st_Battalion_(Australia)";"31st Battalion (Australia)";"1917-09-26";"true";"Zonnebeke, Belgium";"50.867";"2.983"
"77";"/wiki/Daniel_Burges";"Daniel Burges";"/wiki/South_Wales_Borderers";"South Wales Borderers";"1918-09-18";"false";"Jumeaux, Balkans";"41.2654";"22.6813"
"78";"/wiki/William_Francis_Burman";"William Burman";"/wiki/Prince_Consort%27s_Own_(Rifle_Brigade)";"Prince Consort's Own (Rifle Brigade)";"1917-09-20";"false";"Ypres, Belgium";"50.85";"2.883"
"79";"/wiki/Alfred_Alexander_Burt";"Alfred Burt";"/wiki/Hertfordshire_Regiment";"Hertfordshire Regiment";"1915-09-27";"false";"Cuinchy, France";"50.52";"2.7494"
"80";"/wiki/Alexander_Burton";"Alexander Burton";"/wiki/7th_Battalion_(Australia)";"7th Battalion (Australia)";"1915-08-09";"true";"Gallipoli, Turkey";"40.3672";"26.455"
"81";"/wiki/Christopher_Bushell";"Christopher Bushell";"/wiki/Queen%27s_(Royal_West_Surrey)_Regiment";"Queen's (Royal West Surrey) Regiment";"1918-03-23";"false";"Tergnier, France";"49.6564";"3.2883"
"82";"/wiki/John_Fitzhardinge_Paul_Butler";"John Butler";"/wiki/King%27s_Royal_Rifle_Corps";"King's Royal Rifle Corps";"1914-11-17";"false";"Cameroons, Nigeria";"0";"0"
"83";"/wiki/William_Boynton_Butler";"William Butler";"/wiki/Prince_of_Wales%27s_Own_(West_Yorkshire_Regiment)";"Prince of Wales's Own (West Yorkshire Regiment)";"1917-08-06";"false";"Lempire, France";"49.9933";"3.1733"
"84";"/wiki/Robert_James_Bye";"Robert Bye";"/wiki/Welsh_Guards";"Welsh Guards";"1917-07-31";"false";"Yser Canal, Belgium";"51.1528";"2.72306"
"85";"/wiki/John_Caffrey";"John Caffrey";"/wiki/York_and_Lancaster_Regiment";"York and Lancaster Regiment";"1915-11-16";"false";"La Brique, France";"50.897";"2.94708"
"86";"/wiki/Hugh_Cairns_(VC)";"Hugh Cairns";"/wiki/46th_Battalion,_CEF";"46th Battalion, CEF";"1918-11-01";"true";"Valenciennes, France";"50.3581";"3.5233"
"87";"/wiki/Thomas_Caldwell_(VC)";"Thomas Caldwell";"/wiki/Royal_Scots_Fusiliers";"Royal Scots Fusiliers";"1918-10-31";"false";"Audenarde, Belgium";"50.85";"3.6"
"88";"/wiki/Laurence_Calvert";"Laurence Calvert";"/wiki/King%27s_Own_(Yorkshire_Light_Infantry)";"King's Own (Yorkshire Light Infantry)";"1918-09-12";"false";"Havrincourt, France";"50.1119";"3.0869"
